"country","date","cases","deaths","recovered"
"Cameroon",2020-02-26,0,0,0
"Cameroon",2020-02-27,0,0,0
"Cameroon",2020-02-28,0,0,0
"Cameroon",2020-02-29,0,0,0
"Cameroon",2020-03-01,0,0,0
"Cameroon",2020-03-02,0,0,0
"Cameroon",2020-03-03,0,0,0
"Cameroon",2020-03-04,0,0,0
"Cameroon",2020-03-05,0,0,0
"Cameroon",2020-03-06,1,0,0
"Cameroon",2020-03-07,0,0,0
"Cameroon",2020-03-08,1,0,0
"Cameroon",2020-03-09,0,0,0
"Cameroon",2020-03-10,0,0,0
"Cameroon",2020-03-11,0,0,0
"Cameroon",2020-03-12,0,0,0
"Cameroon",2020-03-13,0,0,0
"Cameroon",2020-03-14,0,0,0
"Cameroon",2020-03-15,0,0,0
"Cameroon",2020-03-16,2,0,0
"Cameroon",2020-03-17,6,0,0
"Cameroon",2020-03-18,0,0,0
"Cameroon",2020-03-19,3,0,0
"Cameroon",2020-03-20,7,0,0
"Cameroon",2020-03-21,7,0,0
"Cameroon",2020-03-22,13,0,0
"Cameroon",2020-03-23,16,0,0
"Cameroon",2020-03-24,10,0,0
"Cameroon",2020-03-25,9,1,2
"Cameroon",2020-03-26,0,0,0
"Cameroon",2020-03-27,16,1,0
"Cameroon",2020-03-28,0,0,0
"Cameroon",2020-03-29,48,4,3
"Cameroon",2020-03-30,0,0,0
"Cameroon",2020-03-31,54,0,0
"Cameroon",2020-04-01,40,0,5
"Cameroon",2020-04-02,73,1,0
"Cameroon",2020-04-03,203,1,7
"Cameroon",2020-04-04,46,1,0
"Canada",2020-01-22,0,0,0
"Canada",2020-01-23,0,0,0
"Canada",2020-01-24,0,0,0
"Canada",2020-01-25,0,0,0
"Canada",2020-01-26,1,0,0
"Canada",2020-01-27,0,0,0
"Canada",2020-01-28,1,0,0
"Canada",2020-01-29,0,0,0
"Canada",2020-01-30,0,0,0
"Canada",2020-01-31,2,0,0
"Canada",2020-02-01,0,0,0
"Canada",2020-02-02,0,0,0
"Canada",2020-02-03,0,0,0
"Canada",2020-02-04,0,0,0
"Canada",2020-02-05,1,0,0
"Canada",2020-02-06,0,0,0
"Canada",2020-02-07,2,0,0
"Canada",2020-02-08,0,0,0
"Canada",2020-02-09,0,0,0
"Canada",2020-02-10,0,0,0
"Canada",2020-02-11,0,0,0
"Canada",2020-02-12,0,0,1
"Canada",2020-02-13,0,0,0
"Canada",2020-02-14,0,0,0
"Canada",2020-02-15,0,0,0
"Canada",2020-02-16,0,0,0
"Canada",2020-02-17,1,0,0
"Canada",2020-02-18,0,0,0
"Canada",2020-02-19,0,0,0
"Canada",2020-02-20,0,0,0
"Canada",2020-02-21,1,0,2
"Canada",2020-02-22,0,0,0
"Canada",2020-02-23,0,0,0
"Canada",2020-02-24,1,0,0
"Canada",2020-02-25,1,0,0
"Canada",2020-02-26,0,0,0
"Canada",2020-02-27,2,0,3
"Canada",2020-02-28,1,0,0
"Canada",2020-02-29,6,0,0
"Canada",2020-03-01,4,0,0
"Canada",2020-03-02,3,0,0
"Canada",2020-03-03,3,0,0
"Canada",2020-03-04,3,0,0
"Canada",2020-03-05,4,0,0
"Canada",2020-03-06,12,0,0
"Canada",2020-03-07,5,0,2
"Canada",2020-03-08,10,0,0
"Canada",2020-03-09,13,1,0
"Canada",2020-03-10,2,0,0
"Canada",2020-03-11,29,0,0
"Canada",2020-03-12,9,0,0
"Canada",2020-03-13,76,0,0
"Canada",2020-03-14,5,0,0
"Canada",2020-03-15,54,0,0
"Canada",2020-03-16,163,3,1
"Canada",2020-03-17,63,1,0
"Canada",2020-03-18,179,3,0
"Canada",2020-03-19,143,1,0
"Canada",2020-03-20,143,3,0
"Canada",2020-03-21,334,7,1
"Canada",2020-03-22,192,2,0
"Canada",2020-03-23,619,4,0
"Canada",2020-03-24,702,1,100
"Canada",2020-03-25,461,4,73
"Canada",2020-03-26,791,8,1
"Canada",2020-03-27,640,16,72
"Canada",2020-03-28,894,7,210
"Canada",2020-03-29,704,3,0
"Canada",2020-03-30,1118,16,0
"Canada",2020-03-31,1129,21,1126
"Canada",2020-04-01,1033,8,-268
"Canada",2020-04-02,1724,30,411
"Canada",2020-04-03,1153,40,440
"Canada",2020-04-04,541,39,402
"Central African Republic",2020-01-22,0,0,0
"Central African Republic",2020-01-23,0,0,0
"Central African Republic",2020-01-24,0,0,0
"Central African Republic",2020-01-25,0,0,0
"Central African Republic",2020-01-26,0,0,0
"Central African Republic",2020-01-27,0,0,0
"Central African Republic",2020-01-28,0,0,0
"Central African Republic",2020-01-29,0,0,0
"Central African Republic",2020-01-30,0,0,0
"Central African Republic",2020-01-31,0,0,0
"Central African Republic",2020-02-01,0,0,0
"Central African Republic",2020-02-02,0,0,0
"Central African Republic",2020-02-03,0,0,0
"Central African Republic",2020-02-04,0,0,0
"Central African Republic",2020-02-05,0,0,0
"Central African Republic",2020-02-06,0,0,0
"Central African Republic",2020-02-07,0,0,0
"Central African Republic",2020-02-08,0,0,0
"Central African Republic",2020-02-09,0,0,0
"Central African Republic",2020-02-10,0,0,0
"Central African Republic",2020-02-11,0,0,0
"Central African Republic",2020-02-12,0,0,0
"Central African Republic",2020-02-13,0,0,0
"Central African Republic",2020-02-14,0,0,0
"Central African Republic",2020-02-15,0,0,0
"Central African Republic",2020-02-16,0,0,0
"Central African Republic",2020-02-17,0,0,0
"Central African Republic",2020-02-18,0,0,0
"Central African Republic",2020-02-19,0,0,0
"Central African Republic",2020-02-20,0,0,0
"Central African Republic",2020-02-21,0,0,0
"Central African Republic",2020-02-22,0,0,0
"Central African Republic",2020-02-23,0,0,0
"Central African Republic",2020-02-24,0,0,0
"Central African Republic",2020-02-25,0,0,0
"Central African Republic",2020-02-26,0,0,0
"Central African Republic",2020-02-27,0,0,0
"Central African Republic",2020-02-28,0,0,0
"Central African Republic",2020-02-29,0,0,0
"Central African Republic",2020-03-01,0,0,0
"Central African Republic",2020-03-02,0,0,0
"Central African Republic",2020-03-03,0,0,0
"Central African Republic",2020-03-04,0,0,0
"Central African Republic",2020-03-05,0,0,0
"Central African Republic",2020-03-06,0,0,0
"Central African Republic",2020-03-07,0,0,0
"Central African Republic",2020-03-08,0,0,0
"Central African Republic",2020-03-09,0,0,0
"Central African Republic",2020-03-10,0,0,0
"Central African Republic",2020-03-11,0,0,0
"Central African Republic",2020-03-12,0,0,0
"Central African Republic",2020-03-13,0,0,0
"Central African Republic",2020-03-14,0,0,0
"Central African Republic",2020-03-15,1,0,0
"Central African Republic",2020-03-16,0,0,0
"Central African Republic",2020-03-17,0,0,0
"Central African Republic",2020-03-18,0,0,0
"Central African Republic",2020-03-19,0,0,0
"Central African Republic",2020-03-20,2,0,0
"Central African Republic",2020-03-21,0,0,0
"Central African Republic",2020-03-22,0,0,0
"Central African Republic",2020-03-23,0,0,0
"Central African Republic",2020-03-24,0,0,0
"Central African Republic",2020-03-25,0,0,0
"Central African Republic",2020-03-26,0,0,0
"Central African Republic",2020-03-27,0,0,0
"Central African Republic",2020-03-28,0,0,0
"Central African Republic",2020-03-29,0,0,0
"Central African Republic",2020-03-30,0,0,0
"Central African Republic",2020-03-31,0,0,0
"Central African Republic",2020-04-01,0,0,0
"Central African Republic",2020-04-02,0,0,0
"Central African Republic",2020-04-03,5,0,0
"Central African Republic",2020-04-04,0,0,0
"Chad",2020-01-22,0,0,0
"Chad",2020-01-23,0,0,0
"Chad",2020-01-24,0,0,0
"Chad",2020-01-25,0,0,0
"Chad",2020-01-26,0,0,0
"Chad",2020-01-27,0,0,0
"Chad",2020-01-28,0,0,0
"Chad",2020-01-29,0,0,0
"Chad",2020-01-30,0,0,0
"Chad",2020-01-31,0,0,0
"Chad",2020-02-01,0,0,0
"Chad",2020-02-02,0,0,0
"Chad",2020-02-03,0,0,0
"Chad",2020-02-04,0,0,0
"Chad",2020-02-05,0,0,0
"Chad",2020-02-06,0,0,0
"Chad",2020-02-07,0,0,0
"Chad",2020-02-08,0,0,0
"Chad",2020-02-09,0,0,0
"Chad",2020-02-10,0,0,0
"Chad",2020-02-11,0,0,0
"Chad",2020-02-12,0,0,0
"Chad",2020-02-13,0,0,0
"Chad",2020-02-14,0,0,0
"Chad",2020-02-15,0,0,0
"Chad",2020-02-16,0,0,0
"Chad",2020-02-17,0,0,0
"Chad",2020-02-18,0,0,0
"Chad",2020-02-19,0,0,0
"Chad",2020-02-20,0,0,0
"Chad",2020-02-21,0,0,0
"Chad",2020-02-22,0,0,0
"Chad",2020-02-23,0,0,0
"Chad",2020-02-24,0,0,0
"Chad",2020-02-25,0,0,0
"Chad",2020-02-26,0,0,0
"Chad",2020-02-27,0,0,0
"Chad",2020-02-28,0,0,0
"Chad",2020-02-29,0,0,0
"Chad",2020-03-01,0,0,0
"Chad",2020-03-02,0,0,0
"Chad",2020-03-03,0,0,0
"Chad",2020-03-04,0,0,0
"Chad",2020-03-05,0,0,0
"Chad",2020-03-06,0,0,0
"Chad",2020-03-07,0,0,0
"Chad",2020-03-08,0,0,0
"Chad",2020-03-09,0,0,0
"Chad",2020-03-10,0,0,0
"Chad",2020-03-11,0,0,0
"Chad",2020-03-12,0,0,0
"Chad",2020-03-13,0,0,0
"Chad",2020-03-14,0,0,0
"Chad",2020-03-15,0,0,0
"Chad",2020-03-16,0,0,0
"Chad",2020-03-17,0,0,0
"Chad",2020-03-18,0,0,0
"Chad",2020-03-19,1,0,0
"Chad",2020-03-20,0,0,0
"Chad",2020-03-21,0,0,0
"Chad",2020-03-22,0,0,0
"Chad",2020-03-23,0,0,0
"Chad",2020-03-24,2,0,0
"Chad",2020-03-25,0,0,0
"Chad",2020-03-26,0,0,0
"Chad",2020-03-27,0,0,0
"Chad",2020-03-28,0,0,0
"Chad",2020-03-29,0,0,0
"Chad",2020-03-30,2,0,0
"Chad",2020-03-31,2,0,0
"Chad",2020-04-01,0,0,0
"Chad",2020-04-02,1,0,0
"Chad",2020-04-03,0,0,0
"Chad",2020-04-04,1,0,0
"Chile",2020-01-22,0,0,0
"Chile",2020-01-23,0,0,0
"Chile",2020-01-24,0,0,0
"Chile",2020-01-25,0,0,0
"Chile",2020-01-26,0,0,0
"Chile",2020-01-27,0,0,0
"Chile",2020-01-28,0,0,0
"Chile",2020-01-29,0,0,0
"Chile",2020-01-30,0,0,0
"Chile",2020-01-31,0,0,0
"Chile",2020-02-01,0,0,0
"Chile",2020-02-02,0,0,0
"Chile",2020-02-03,0,0,0
"Chile",2020-02-04,0,0,0
"Chile",2020-02-05,0,0,0
"Chile",2020-02-06,0,0,0
"Chile",2020-02-07,0,0,0
"Chile",2020-02-08,0,0,0
"Chile",2020-02-09,0,0,0
"Chile",2020-02-10,0,0,0
"Chile",2020-02-11,0,0,0
"Chile",2020-02-12,0,0,0
"Chile",2020-02-13,0,0,0
"Chile",2020-02-14,0,0,0
"Chile",2020-02-15,0,0,0
"Chile",2020-02-16,0,0,0
"Chile",2020-02-17,0,0,0
"Chile",2020-02-18,0,0,0
"Chile",2020-02-19,0,0,0
"Chile",2020-02-20,0,0,0
"Chile",2020-02-21,0,0,0
"Chile",2020-02-22,0,0,0
"Chile",2020-02-23,0,0,0
"Chile",2020-02-24,0,0,0
"Chile",2020-02-25,0,0,0
"Chile",2020-02-26,0,0,0
"Chile",2020-02-27,0,0,0
"Chile",2020-02-28,0,0,0
"Chile",2020-02-29,0,0,0
"Chile",2020-03-01,0,0,0
"Chile",2020-03-02,0,0,0
"Chile",2020-03-03,1,0,0
"Chile",2020-03-04,0,0,0
"Chile",2020-03-05,3,0,0
"Chile",2020-03-06,0,0,0
"Chile",2020-03-07,0,0,0
"Chile",2020-03-08,4,0,0
"Chile",2020-03-09,0,0,0
"Chile",2020-03-10,5,0,0
"Chile",2020-03-11,10,0,0
"Chile",2020-03-12,0,0,0
"Chile",2020-03-13,20,0,0
"Chile",2020-03-14,18,0,0
"Chile",2020-03-15,13,0,0
"Chile",2020-03-16,81,0,0
"Chile",2020-03-17,46,0,0
"Chile",2020-03-18,37,0,0
"Chile",2020-03-19,0,0,0
"Chile",2020-03-20,196,0,6
"Chile",2020-03-21,103,0,0
"Chile",2020-03-22,95,1,2
"Chile",2020-03-23,114,1,0
"Chile",2020-03-24,176,0,9
"Chile",2020-03-25,220,1,5
"Chile",2020-03-26,164,1,0
"Chile",2020-03-27,304,1,21
"Chile",2020-03-28,299,1,18
"Chile",2020-03-29,230,1,14
"Chile",2020-03-30,310,1,81
"Chile",2020-03-31,289,4,0
"Chile",2020-04-01,293,4,78
"Chile",2020-04-02,373,2,101
"Chile",2020-04-03,333,4,92
"Chile",2020-04-04,424,5,101
"China",2020-01-22,548,17,28
"China",2020-01-23,95,1,2
"China",2020-01-24,277,8,6
"China",2020-01-25,486,16,3
"China",2020-01-26,669,14,10
"China",2020-01-27,802,26,9
"China",2020-01-28,2632,49,43
"China",2020-01-29,578,2,19
"China",2020-01-30,2054,38,15
"China",2020-01-31,1661,42,79
"China",2020-02-01,2089,46,61
"China",2020-02-02,4739,102,188
"China",2020-02-03,3086,64,151
"China",2020-02-04,3991,66,229
"China",2020-02-05,3733,72,272
"China",2020-02-06,3147,70,362
"China",2020-02-07,3523,85,522
"China",2020-02-08,2704,87,597
"China",2020-02-09,3015,100,623
"China",2020-02-10,2525,107,699
"China",2020-02-11,2032,100,718
"China",2020-02-12,373,5,446
"China",2020-02-13,15136,252,1135
"China",2020-02-14,6463,152,1760
"China",2020-02-15,2055,142,1321
"China",2020-02-16,2100,103,1457
"China",2020-02-17,1921,98,1707
"China",2020-02-18,1777,139,1744
"China",2020-02-19,408,113,1756
"China",2020-02-20,458,122,2052
"China",2020-02-21,473,0,690
"China",2020-02-22,1451,205,3995
"China",2020-02-23,21,2,488
"China",2020-02-24,219,150,1828
"China",2020-02-25,513,70,2661
"China",2020-02-26,412,52,2408
"China",2020-02-27,434,29,2846
"China",2020-02-28,328,44,3399
"China",2020-02-29,428,47,2991
"China",2020-03-01,576,35,2842
"China",2020-03-02,204,42,2692
"China",2020-03-03,125,33,2596
"China",2020-03-04,125,36,2551
"China",2020-03-05,151,32,2291
"China",2020-03-06,153,29,1652
"China",2020-03-07,80,28,1595
"China",2020-03-08,53,28,1849
"China",2020-03-09,37,23,1416
"China",2020-03-10,27,16,1377
"China",2020-03-11,34,22,1463
"China",2020-03-12,11,11,1257
"China",2020-03-13,13,8,1295
"China",2020-03-14,32,13,1464
"China",2020-03-15,26,10,1357
"China",2020-03-16,30,14,893
"China",2020-03-17,25,13,888
"China",2020-03-18,44,11,957
"China",2020-03-19,54,8,780
"China",2020-03-20,94,4,731
"China",2020-03-21,55,6,591
"China",2020-03-22,130,15,505
"China",2020-03-23,63,0,452
"China",2020-03-24,93,7,466
"China",2020-03-25,70,4,493
"China",2020-03-26,121,6,408
"China",2020-03-27,115,5,539
"China",2020-03-28,102,3,380
"China",2020-03-29,123,5,482
"China",2020-03-30,76,4,341
"China",2020-03-31,81,1,283
"China",2020-04-01,82,7,199
"China",2020-04-02,71,6,160
"China",2020-04-03,79,4,195
"China",2020-04-04,32,4,186
"Colombia",2020-01-22,0,0,0
"Colombia",2020-01-23,0,0,0
"Colombia",2020-01-24,0,0,0
"Colombia",2020-01-25,0,0,0
"Colombia",2020-01-26,0,0,0
"Colombia",2020-01-27,0,0,0
"Colombia",2020-01-28,0,0,0
"Colombia",2020-01-29,0,0,0
"Colombia",2020-01-30,0,0,0
"Colombia",2020-01-31,0,0,0
"Colombia",2020-02-01,0,0,0
"Colombia",2020-02-02,0,0,0
"Colombia",2020-02-03,0,0,0
"Colombia",2020-02-04,0,0,0
"Colombia",2020-02-05,0,0,0
"Colombia",2020-02-06,0,0,0
"Colombia",2020-02-07,0,0,0
"Colombia",2020-02-08,0,0,0
"Colombia",2020-02-09,0,0,0
"Colombia",2020-02-10,0,0,0
"Colombia",2020-02-11,0,0,0
"Colombia",2020-02-12,0,0,0
"Colombia",2020-02-13,0,0,0
"Colombia",2020-02-14,0,0,0
"Colombia",2020-02-15,0,0,0
"Colombia",2020-02-16,0,0,0
"Colombia",2020-02-17,0,0,0
"Colombia",2020-02-18,0,0,0
"Colombia",2020-02-19,0,0,0
"Colombia",2020-02-20,0,0,0
"Colombia",2020-02-21,0,0,0
"Colombia",2020-02-22,0,0,0
"Colombia",2020-02-23,0,0,0
"Colombia",2020-02-24,0,0,0
"Colombia",2020-02-25,0,0,0
"Colombia",2020-02-26,0,0,0
"Colombia",2020-02-27,0,0,0
"Colombia",2020-02-28,0,0,0
"Colombia",2020-02-29,0,0,0
"Colombia",2020-03-01,0,0,0
"Colombia",2020-03-02,0,0,0
"Colombia",2020-03-03,0,0,0
"Colombia",2020-03-04,0,0,0
"Colombia",2020-03-05,0,0,0
"Colombia",2020-03-06,1,0,0
"Colombia",2020-03-07,0,0,0
"Colombia",2020-03-08,0,0,0
"Colombia",2020-03-09,0,0,0
"Colombia",2020-03-10,2,0,0
"Colombia",2020-03-11,6,0,0
"Colombia",2020-03-12,0,0,0
"Colombia",2020-03-13,4,0,0
"Colombia",2020-03-14,9,0,0
"Colombia",2020-03-15,12,0,0
"Colombia",2020-03-16,20,0,0
"Colombia",2020-03-17,11,0,1
"Colombia",2020-03-18,28,0,0
"Colombia",2020-03-19,9,0,0
"Colombia",2020-03-20,26,0,0
"Colombia",2020-03-21,68,0,0
"Colombia",2020-03-22,35,2,2
"Colombia",2020-03-23,46,1,0
"Colombia",2020-03-24,101,0,3
"Colombia",2020-03-25,92,1,2
"Colombia",2020-03-26,21,2,0
"Colombia",2020-03-27,48,0,2
"Colombia",2020-03-28,69,0,0
"Colombia",2020-03-29,94,4,0
"Colombia",2020-03-30,96,2,5
"Colombia",2020-03-31,108,4,16
"Colombia",2020-04-01,159,1,8
"Colombia",2020-04-02,96,2,16
"Colombia",2020-04-03,106,6,0
"Colombia",2020-04-04,139,7,30
"Congo (Brazzaville)",2020-01-22,0,0,0
"Congo (Brazzaville)",2020-01-23,0,0,0
"Congo (Brazzaville)",2020-01-24,0,0,0
"Congo (Brazzaville)",2020-01-25,0,0,0
"Congo (Brazzaville)",2020-01-26,0,0,0
"Congo (Brazzaville)",2020-01-27,0,0,0
"Congo (Brazzaville)",2020-01-28,0,0,0
"Congo (Brazzaville)",2020-01-29,0,0,0
"Congo (Brazzaville)",2020-01-30,0,0,0
"Congo (Brazzaville)",2020-01-31,0,0,0
"Congo (Brazzaville)",2020-02-01,0,0,0
"Congo (Brazzaville)",2020-02-02,0,0,0
"Congo (Brazzaville)",2020-02-03,0,0,0
"Congo (Brazzaville)",2020-02-04,0,0,0
"Congo (Brazzaville)",2020-02-05,0,0,0
"Congo (Brazzaville)",2020-02-06,0,0,0
"Congo (Brazzaville)",2020-02-07,0,0,0
"Congo (Brazzaville)",2020-02-08,0,0,0
"Congo (Brazzaville)",2020-02-09,0,0,0
"Congo (Brazzaville)",2020-02-10,0,0,0
"Congo (Brazzaville)",2020-02-11,0,0,0
"Congo (Brazzaville)",2020-02-12,0,0,0
"Congo (Brazzaville)",2020-02-13,0,0,0
"Congo (Brazzaville)",2020-02-14,0,0,0
"Congo (Brazzaville)",2020-02-15,0,0,0
"Congo (Brazzaville)",2020-02-16,0,0,0
"Congo (Brazzaville)",2020-02-17,0,0,0
"Congo (Brazzaville)",2020-02-18,0,0,0
"Congo (Brazzaville)",2020-02-19,0,0,0
"Congo (Brazzaville)",2020-02-20,0,0,0
"Congo (Brazzaville)",2020-02-21,0,0,0
"Congo (Brazzaville)",2020-02-22,0,0,0
"Congo (Brazzaville)",2020-02-23,0,0,0
"Congo (Brazzaville)",2020-02-24,0,0,0
"Congo (Brazzaville)",2020-02-25,0,0,0
"Congo (Brazzaville)",2020-02-26,0,0,0
"Congo (Brazzaville)",2020-02-27,0,0,0
"Congo (Brazzaville)",2020-02-28,0,0,0
"Congo (Brazzaville)",2020-02-29,0,0,0
"Congo (Brazzaville)",2020-03-01,0,0,0
"Congo (Brazzaville)",2020-03-02,0,0,0
"Congo (Brazzaville)",2020-03-03,0,0,0
"Congo (Brazzaville)",2020-03-04,0,0,0
"Congo (Brazzaville)",2020-03-05,0,0,0
"Congo (Brazzaville)",2020-03-06,0,0,0
"Congo (Brazzaville)",2020-03-07,0,0,0
"Congo (Brazzaville)",2020-03-08,0,0,0
"Congo (Brazzaville)",2020-03-09,0,0,0
"Congo (Brazzaville)",2020-03-10,0,0,0
"Congo (Brazzaville)",2020-03-11,0,0,0
"Congo (Brazzaville)",2020-03-12,0,0,0
"Congo (Brazzaville)",2020-03-13,0,0,0
"Congo (Brazzaville)",2020-03-14,0,0,0
"Congo (Brazzaville)",2020-03-15,1,0,0
"Congo (Brazzaville)",2020-03-16,0,0,0
"Congo (Brazzaville)",2020-03-17,0,0,0
"Congo (Brazzaville)",2020-03-18,0,0,0
"Congo (Brazzaville)",2020-03-19,2,0,0
"Congo (Brazzaville)",2020-03-20,0,0,0
"Congo (Brazzaville)",2020-03-21,0,0,0
"Congo (Brazzaville)",2020-03-22,0,0,0
"Congo (Brazzaville)",2020-03-23,1,0,0
"Congo (Brazzaville)",2020-03-24,0,0,0
"Congo (Brazzaville)",2020-03-25,0,0,0
"Congo (Brazzaville)",2020-03-26,0,0,0
"Congo (Brazzaville)",2020-03-27,0,0,0
"Congo (Brazzaville)",2020-03-28,0,0,0
"Congo (Brazzaville)",2020-03-29,15,0,0
"Congo (Brazzaville)",2020-03-30,0,0,0
"Congo (Brazzaville)",2020-03-31,0,0,0
"Congo (Brazzaville)",2020-04-01,0,0,0
"Congo (Brazzaville)",2020-04-02,3,2,2
"Congo (Brazzaville)",2020-04-03,0,0,0
"Congo (Brazzaville)",2020-04-04,0,0,0
"Congo (Kinshasa)",2020-01-22,0,0,0
"Congo (Kinshasa)",2020-01-23,0,0,0
"Congo (Kinshasa)",2020-01-24,0,0,0
"Congo (Kinshasa)",2020-01-25,0,0,0
"Congo (Kinshasa)",2020-01-26,0,0,0
"Congo (Kinshasa)",2020-01-27,0,0,0
"Congo (Kinshasa)",2020-01-28,0,0,0
"Congo (Kinshasa)",2020-01-29,0,0,0
"Congo (Kinshasa)",2020-01-30,0,0,0
"Congo (Kinshasa)",2020-01-31,0,0,0
"Congo (Kinshasa)",2020-02-01,0,0,0
"Congo (Kinshasa)",2020-02-02,0,0,0
"Congo (Kinshasa)",2020-02-03,0,0,0
"Congo (Kinshasa)",2020-02-04,0,0,0
"Congo (Kinshasa)",2020-02-05,0,0,0
"Congo (Kinshasa)",2020-02-06,0,0,0
"Congo (Kinshasa)",2020-02-07,0,0,0
"Congo (Kinshasa)",2020-02-08,0,0,0
"Congo (Kinshasa)",2020-02-09,0,0,0
"Congo (Kinshasa)",2020-02-10,0,0,0
"Congo (Kinshasa)",2020-02-11,0,0,0
"Congo (Kinshasa)",2020-02-12,0,0,0
"Congo (Kinshasa)",2020-02-13,0,0,0
"Congo (Kinshasa)",2020-02-14,0,0,0
"Congo (Kinshasa)",2020-02-15,0,0,0
"Congo (Kinshasa)",2020-02-16,0,0,0
"Congo (Kinshasa)",2020-02-17,0,0,0
"Congo (Kinshasa)",2020-02-18,0,0,0
"Congo (Kinshasa)",2020-02-19,0,0,0
"Congo (Kinshasa)",2020-02-20,0,0,0
"Congo (Kinshasa)",2020-02-21,0,0,0
"Congo (Kinshasa)",2020-02-22,0,0,0
"Congo (Kinshasa)",2020-02-23,0,0,0
"Congo (Kinshasa)",2020-02-24,0,0,0
"Congo (Kinshasa)",2020-02-25,0,0,0
"Congo (Kinshasa)",2020-02-26,0,0,0
"Congo (Kinshasa)",2020-02-27,0,0,0
"Congo (Kinshasa)",2020-02-28,0,0,0
"Congo (Kinshasa)",2020-02-29,0,0,0
"Congo (Kinshasa)",2020-03-01,0,0,0
"Congo (Kinshasa)",2020-03-02,0,0,0
"Congo (Kinshasa)",2020-03-03,0,0,0
"Congo (Kinshasa)",2020-03-04,0,0,0
"Congo (Kinshasa)",2020-03-05,0,0,0
"Congo (Kinshasa)",2020-03-06,0,0,0
"Congo (Kinshasa)",2020-03-07,0,0,0
"Congo (Kinshasa)",2020-03-08,0,0,0
"Congo (Kinshasa)",2020-03-09,0,0,0
"Congo (Kinshasa)",2020-03-10,0,0,0
"Congo (Kinshasa)",2020-03-11,1,0,0
"Congo (Kinshasa)",2020-03-12,0,0,0
"Congo (Kinshasa)",2020-03-13,1,0,0
"Congo (Kinshasa)",2020-03-14,0,0,0
"Congo (Kinshasa)",2020-03-15,0,0,0
"Congo (Kinshasa)",2020-03-16,0,0,0
"Congo (Kinshasa)",2020-03-17,1,0,0
"Congo (Kinshasa)",2020-03-18,1,0,0
"Congo (Kinshasa)",2020-03-19,10,0,0
"Congo (Kinshasa)",2020-03-20,4,0,0
"Congo (Kinshasa)",2020-03-21,5,1,0
"Congo (Kinshasa)",2020-03-22,7,0,0
"Congo (Kinshasa)",2020-03-23,6,0,0
"Congo (Kinshasa)",2020-03-24,9,1,0
"Congo (Kinshasa)",2020-03-25,3,0,0
"Congo (Kinshasa)",2020-03-26,3,1,0
"Congo (Kinshasa)",2020-03-27,0,0,2
"Congo (Kinshasa)",2020-03-28,14,3,0
"Congo (Kinshasa)",2020-03-29,0,0,0
"Congo (Kinshasa)",2020-03-30,16,2,0
"Congo (Kinshasa)",2020-03-31,17,0,0
"Congo (Kinshasa)",2020-04-01,11,1,1
"Congo (Kinshasa)",2020-04-02,25,4,0
"Congo (Kinshasa)",2020-04-03,0,0,0
"Congo (Kinshasa)",2020-04-04,20,5,0
"Costa Rica",2020-01-22,0,0,0
"Costa Rica",2020-01-23,0,0,0
"Costa Rica",2020-01-24,0,0,0
"Costa Rica",2020-01-25,0,0,0
"Costa Rica",2020-01-26,0,0,0
"Costa Rica",2020-01-27,0,0,0
"Costa Rica",2020-01-28,0,0,0
"Costa Rica",2020-01-29,0,0,0
"Costa Rica",2020-01-30,0,0,0
"Costa Rica",2020-01-31,0,0,0
"Costa Rica",2020-02-01,0,0,0
"Costa Rica",2020-02-02,0,0,0
"Costa Rica",2020-02-03,0,0,0
"Costa Rica",2020-02-04,0,0,0
"Costa Rica",2020-02-05,0,0,0
"Costa Rica",2020-02-06,0,0,0
"Costa Rica",2020-02-07,0,0,0
"Costa Rica",2020-02-08,0,0,0
"Costa Rica",2020-02-09,0,0,0
"Costa Rica",2020-02-10,0,0,0
"Costa Rica",2020-02-11,0,0,0
"Costa Rica",2020-02-12,0,0,0
"Costa Rica",2020-02-13,0,0,0
"Costa Rica",2020-02-14,0,0,0
"Costa Rica",2020-02-15,0,0,0
"Costa Rica",2020-02-16,0,0,0
"Costa Rica",2020-02-17,0,0,0
"Costa Rica",2020-02-18,0,0,0
"Costa Rica",2020-02-19,0,0,0
"Costa Rica",2020-02-20,0,0,0
"Costa Rica",2020-02-21,0,0,0
"Costa Rica",2020-02-22,0,0,0
"Costa Rica",2020-02-23,0,0,0
"Costa Rica",2020-02-24,0,0,0
"Costa Rica",2020-02-25,0,0,0
"Costa Rica",2020-02-26,0,0,0
"Costa Rica",2020-02-27,0,0,0
"Costa Rica",2020-02-28,0,0,0
"Costa Rica",2020-02-29,0,0,0
"Costa Rica",2020-03-01,0,0,0
"Costa Rica",2020-03-02,0,0,0
"Costa Rica",2020-03-03,0,0,0
"Costa Rica",2020-03-04,0,0,0
"Costa Rica",2020-03-05,0,0,0
"Costa Rica",2020-03-06,1,0,0
"Costa Rica",2020-03-07,0,0,0
"Costa Rica",2020-03-08,4,0,0
"Costa Rica",2020-03-09,4,0,0
"Costa Rica",2020-03-10,0,0,0
"Costa Rica",2020-03-11,4,0,0
"Costa Rica",2020-03-12,9,0,0
"Costa Rica",2020-03-13,1,0,0
"Costa Rica",2020-03-14,3,0,0
"Costa Rica",2020-03-15,1,0,0
"Costa Rica",2020-03-16,8,0,0
